t;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;
335;0;0;0;0;0;0;0;0;0;0;0;0;5560;4562;12012;0,149902;0,291016;-0,524963;0,785645;
349;0;0;0;0;0;0;0;0;0;0;0;0;5832;4412;12182;0,16394;0,279907;-0,539307;0,7771;
365;-0,09586621;-0,3463481;1,255532;0,01528858;-0,263988;1,052627;0,3263254;0,2980828;1,0429;-0,342762;-0,09614251;1,015676;5832;4412;12182;0,16394;0,279907;-0,539307;0,7771;
386;-0,0951281;-0,3470147;1,262874;0,004487426;-0,2672054;1,0179;0,3353357;0,290201;1,058315;-0,321541;-0,08487516;1,005393;5867;4297;12231;0,169922;0,274902;-0,544189;0,774231;
403;0;0;0;0;0;0;0;0;0;0;0;0;5867;4297;12231;0,169922;0,274902;-0,544189;0,774231;
416;0;0;0;0;0;0;0;0;0;0;0;0;5867;4297;12231;0,169922;0,274902;-0,544189;0,774231;
430;-0,1162275;-0,3114575;1,256499;-0,2874377;-0,1370511;1,162341;0,3422371;0,2834951;1,071499;-0,2988819;-0,07483432;0,9926885;5545;4023;12434;0,184875;0,263184;-0,553589;0,768127;
443;0;0;0;0;0;0;0;0;0;0;0;0;5545;4023;12434;0,184875;0,263184;-0,553589;0,768127;
459;-0,1208835;-0,303656;1,254854;-0,3561361;-0,1130603;1,176018;0,3480756;0,276728;1,08449;-0,2713536;-0,06169897;0,9783948;5428;3715;12576;0,193604;0,255676;-0,558716;0,764832;
471;0;0;0;0;0;0;0;0;0;0;0;0;5428;3715;12576;0,193604;0,255676;-0,558716;0,764832;
488;-0,1239193;-0,2978192;1,253144;-0,3700629;-0,09868526;1,202051;0,3542473;0,2681347;1,101617;-0,2423352;-0,04664226;0,9647281;5281;3392;12738;0,200745;0,248657;-0,562866;0,762268;
502;0;0;0;0;0;0;0;0;0;0;0;0;5281;3392;12738;0,200745;0,248657;-0,562866;0,762268;
517;0;0;0;0;0;0;0;0;0;0;0;0;5281;3392;12738;0,200745;0,248657;-0,562866;0,762268;
533;-0,1257739;-0,2944047;1,252336;-0,4034737;-0,0840973;1,214914;0,3587496;0,2614712;1,114913;-0,2108237;-0,03806797;0,9474932;4846;3281;12808;0,209656;0,238892;-0,569214;0,75824;
545;0;0;0;0;0;0;0;0;0;0;0;0;4846;3281;12808;0,209656;0,238892;-0,569214;0,75824;
560;-0,1260018;-0,2930348;1,25174;-0,4018557;-0,0836302;1,218378;0,3625651;0,2548815;1,12917;-0,1776654;-0,02471409;0,9314287;4678;3283;12844;0,213135;0,234802;-0,572327;0,756226;
572;0;0;0;0;0;0;0;0;0;0;0;0;4678;3283;12844;0,213135;0,234802;-0,572327;0,756226;
593;-0,1163339;-0,2610431;1,207174;-0,3935816;-0,08411896;1,219751;0,3670884;0,2478386;1,146356;-0,1290893;-0,01170096;0,9143982;4618;3291;12920;0,218872;0,226257;-0,578369;0,752564;
605;0;0;0;0;0;0;0;0;0;0;0;0;4618;3291;12920;0,218872;0,226257;-0,578369;0,752564;
623;-0,1110918;-0,246433;1,184791;-0,3550458;-0,1402867;1,271759;0,3720974;0,2411146;1,16256;-0,09459913;-0,0001651854;0,903991;4618;3291;12920;0,218872;0,226257;-0,578369;0,752564;
635;0;0;0;0;0;0;0;0;0;0;0;0;4758;3471;12756;0,229919;0,208618;-0,589844;0,745422;
649;0;0;0;0;0;0;0;0;0;0;0;0;4758;3471;12756;0,229919;0,208618;-0,589844;0,745422;
662;-0,1095934;-0,2434319;1,174037;-0,3356404;-0,2088313;1,302089;0,3778818;0,2346495;1,179064;-0,05893171;0,01455569;0,8963366;4769;3545;12691;0,235535;0,200317;-0,594788;0,742004;
675;0;0;0;0;0;0;0;0;0;0;0;0;4769;3545;12691;0,235535;0,200317;-0,594788;0,742004;
694;-0,1095664;-0,2427997;1,167393;-0,3258808;-0,2956734;1,299443;0,3842887;0,2279279;1,197131;-0,01116989;0,02933558;0,8932636;4965;3508;12574;0,244507;0,186523;-0,602478;0,736511;
710;0;0;0;0;0;0;0;0;0;0;0;0;4965;3508;12574;0,244507;0,186523;-0,602478;0,736511;
725;-0,08259534;-0,2530457;1,181898;-0,3204618;-0,3339134;1,295137;0,3896905;0,2224091;1,211633;0,0324443;0,05022651;0,9027234;4965;3508;12574;0,244507;0,186523;-0,602478;0,736511;
739;0;0;0;0;0;0;0;0;0;0;0;0;5060;3377;12209;0,256531;0,166748;-0,614502;0,727173;
755;-0,06860156;-0,2576813;1,18735;-0,3151175;-0,3589161;1,287896;0,3944105;0,2172788;1,224887;0,08054563;0,06637309;0,9165873;5060;3377;12209;0,256531;0,166748;-0,614502;0,727173;
769;0;0;0;0;0;0;0;0;0;0;0;0;5060;3377;12209;0,256531;0,166748;-0,614502;0,727173;
781;0;0;0;0;0;0;0;0;0;0;0;0;5012;3136;12034;0,268066;0,14679;-0,627808;0,71582;
800;-0,0609377;-0,2600746;1,188611;-0,3145156;-0,3626681;1,284591;0,3997695;0,2093689;1,244038;0,09731958;0,0749754;0,9213995;5012;3136;12034;0,268066;0,14679;-0,627808;0,71582;
814;0;0;0;0;0;0;0;0;0;0;0;0;5131;3026;12015;0,272705;0,138184;-0,633789;0,71051;
831;-0,0401186;-0,2620378;1,18173;-0,3023301;-0,1906245;1,258912;0,4033571;0,2028399;1,258896;0,1095902;0,09316386;0,9308621;5131;3026;12015;0,272705;0,138184;-0,633789;0,71051;
848;0;0;0;0;0;0;0;0;0;0;0;0;5131;3026;12015;0,272705;0,138184;-0,633789;0,71051;
866;-0,02379005;-0,2663539;1,178979;-0,2932554;-0,1112587;1,210855;0,4062076;0,1946191;1,275287;0,1297221;0,1139957;0,9443638;5594;2402;11525;0,287292;0,11261;-0,652405;0,6922;
879;0;0;0;0;0;0;0;0;0;0;0;0;5594;2402;11525;0,287292;0,11261;-0,652405;0,6922;
894;-0,01545293;-0,2687227;1,177337;-0,2976849;-0,07175216;1,185842;0,4084263;0,1880378;1,286358;0,1504368;0,1366732;0,9615293;5594;2402;11525;0,287292;0,11261;-0,652405;0,6922;
907;0;0;0;0;0;0;0;0;0;0;0;0;5669;1747;11687;0,300476;0,095764;-0,665283;0,676697;
924;-0,01161877;-0,2699592;1,175055;-0,3128056;-0,06977651;1,172093;0,4104787;0,1795865;1,297057;0,1664654;0,1566684;0,9769941;5669;1747;11687;0,300476;0,095764;-0,665283;0,676697;
944;0;0;0;0;0;0;0;0;0;0;0;0;5570;1624;11658;0,306763;0,089722;-0,669861;0,670166;
959;-0,008464589;-0,2708764;1,173388;-0,3247285;-0,08256669;1,156488;0,4114512;0,1698881;1,307716;0,1805952;0,1715847;0,9901399;5570;1624;11658;0,306763;0,089722;-0,669861;0,670166;
973;0;0;0;0;0;0;0;0;0;0;0;0;5570;1624;11658;0,306763;0,089722;-0,669861;0,670166;
990;0,2300058;-0,5414402;1,193327;-0,326134;-0,098189;1,15069;0,4114407;0,1605023;1,316196;0,1940319;0,1855539;1,003057;5512;1171;11477;0,32782;0,072266;-0,680664;0,651184;
12;0;0;0;0;0;0;0;0;0;0;0;0;5512;1171;11477;0,32782;0,072266;-0,680664;0,651184;
30;0,3007232;-0,6178783;1,218087;-0,3235345;-0,1144701;1,147361;0,4107357;0,1509754;1,322656;0,2095368;0,2004563;1,017935;5512;1171;11477;0,32782;0,072266;-0,680664;0,651184;
44;0;0;0;0;0;0;0;0;0;0;0;0;5630;684;11780;0,35376;0,054199;-0,687988;0,631287;
59;0,3227276;-0,6632906;1,220834;-0,3201548;-0,1309421;1,139078;0,4087718;0,1394609;1,328133;0,246347;0,2240184;1,04015;5630;684;11780;0,35376;0,054199;-0,687988;0,631287;
72;0;0;0;0;0;0;0;0;0;0;0;0;5630;684;11780;0,35376;0,054199;-0,687988;0,631287;
87;0,318149;-0,6714528;1,224238;-0,3180595;-0,1517745;1,127142;0,4061561;0,1287516;1,331424;0,2649867;0,2351312;1,051624;5853;315;12303;0,383362;0,039429;-0,68927;0,613525;
102;0;0;0;0;0;0;0;0;0;0;0;0;5853;315;12303;0,383362;0,039429;-0,68927;0,613525;
115;0;0;0;0;0;0;0;0;0;0;0;0;5411;54;12829;0,400452;0,034973;-0,68634;0,60614;
131;0,3133818;-0,6771867;1,235926;-0,3165978;-0,1790549;1,109483;0,4025471;0,1174047;1,332238;0,288869;0,2502318;1,061666;5411;54;12829;0,400452;0,034973;-0,68634;0,60614;
145;0;0;0;0;0;0;0;0;0;0;0;0;5411;54;12829;0,400452;0,034973;-0,68634;0,60614;
164;0,3133062;-0,6727163;1,256451;-0,2322378;-0,3562969;1,19205;0,3966435;0,1053059;1,330604;0,3000132;0,258109;1,067354;4670;-114;13155;0,428772;0,030518;-0,677612;0,59668;
180;0;0;0;0;0;0;0;0;0;0;0;0;4670;-114;13155;0,428772;0,030518;-0,677612;0,59668;
195;0,2991074;-0,6506521;1,266739;-0,2093862;-0,4257166;1,218938;0,3887523;0,0929255;1,325368;0,3091689;0,2670653;1,073128;4670;-114;13155;0,428772;0,030518;-0,677612;0,59668;
212;0;0;0;0;0;0;0;0;0;0;0;0;3975;-470;14036;0,458191;0,024841;-0,666565;0,587463;
228;0,2881012;-0,6335163;1,266043;-0,1973994;-0,456107;1,229506;0,3781194;0,08045574;1,31383;0,3157144;0,2767183;1,077817;3975;-470;14036;0,458191;0,024841;-0,666565;0,587463;
240;0;0;0;0;0;0;0;0;0;0;0;0;3611;-563;14114;0,468872;0,022461;-0,661865;0,584412;
256;0,2791513;-0,619517;1,261526;-0,1600565;-0,4344074;1,147713;0,3676576;0,06828997;1,298605;0,3191762;0,2898654;1,081422;3611;-563;14114;0,468872;0,022461;-0,661865;0,584412;
269;0;0;0;0;0;0;0;0;0;0;0;0;3208;-711;14064;0,485474;0,017334;-0,654297;0,57959;
282;0;0;0;0;0;0;0;0;0;0;0;0;3208;-711;14064;0,485474;0,017334;-0,654297;0,57959;
297;0,2737566;-0,608003;1,25904;-0,1225853;-0,4013076;1,092112;0,3574027;0,05800864;1,281628;0,3184312;0,307397;1,085449;3208;-711;14064;0,485474;0,017334;-0,654297;0,57959;
310;0;0;0;0;0;0;0;0;0;0;0;0;2875;-1089;14725;0,515259;0,007507;-0,638306;0,571838;
326;0,2772366;-0,5876462;1,261565;-0,106108;-0,3650586;1,055802;0,3471732;0,0495722;1,262204;0,3154411;0,3258916;1,088917;2875;-1089;14725;0,515259;0,007507;-0,638306;0,571838;
338;0;0;0;0;0;0;0;0;0;0;0;0;1983;-1105;14863;0,53125;0,003357;-0,626709;0,570068;
354;0,278907;-0,5740708;1,25924;-0,09903802;-0,346332;1,040339;0,3366294;0,0435999;1,242696;0,3103214;0,3467988;1,091576;1983;-1105;14863;0,53125;0,003357;-0,626709;0,570068;
367;0;0;0;0;0;0;0;0;0;0;0;0;1455;-1196;14964;0,541931;-0,001282;-0,61853;0,568909;
381;0;0;0;0;0;0;0;0;0;0;0;0;1455;-1196;14964;0,541931;-0,001282;-0,61853;0,568909;
397;0,1588694;-0,4257836;1,251939;-0,104569;-0,3404683;1,039695;0,3241052;0,03970639;1,22084;0,3054011;0,3638398;1,094022;630;-1334;15184;0,559326;-0,013733;-0,605774;0,565674;
416;0;0;0;0;0;0;0;0;0;0;0;0;630;-1334;15184;0,559326;-0,013733;-0,605774;0,565674;
430;0,2372915;-0,4846006;1,237107;-0,1095924;-0,3360215;1,043771;0,311889;0,03771755;1,199511;0,2997459;0,3797126;1,097212;630;-1334;15184;0,559326;-0,013733;-0,605774;0,565674;
444;0;0;0;0;0;0;0;0;0;0;0;0;-548;-1348;15403;0,587647;-0,048157;-0,584045;0,557922;
461;0,2576683;-0,4959136;1,222872;-0,1134494;-0,3328003;1,047833;0,2993276;0,038499;1,177488;0,2921644;0,3938983;1,101335;-548;-1348;15403;0,587647;-0,048157;-0,584045;0,557922;
477;0;0;0;0;0;0;0;0;0;0;0;0;-215;-2061;15653;0,598511;-0,059265;-0,576782;0,552795;
496;0,2673766;-0,5335302;1,190434;-0,1146827;-0,3285337;1,051122;0,2878693;0,04130949;1,15865;0,2855555;0,403647;1,104617;-215;-2061;15653;0,598511;-0,059265;-0,576782;0,552795;
510;0;0;0;0;0;0;0;0;0;0;0;0;-215;-2061;15653;0,598511;-0,059265;-0,576782;0,552795;
526;0,2692102;-0,5562329;1,169328;-0,1184427;-0,3254594;1,055982;0,2758073;0,04778564;1,137213;0,2827358;0,4189591;1,103027;-1855;-1640;15775;0,625732;-0,09491;-0,551575;0,543335;
539;0;0;0;0;0;0;0;0;0;0;0;0;-1855;-1640;15775;0,625732;-0,09491;-0,551575;0,543335;
555;0,2682446;-0,5706744;1,156311;-0,1236135;-0,3233936;1,061258;0,2674118;0,05474608;1,121141;0,2551383;0,4277878;1,10643;-1855;-1640;15775;0,625732;-0,09491;-0,551575;0,543335;
570;0;0;0;0;0;0;0;0;0;0;0;0;-2226;-1356;15370;0,644897;-0,128723;-0,53064;0,534729;
583;0;0;0;0;0;0;0;0;0;0;0;0;-2226;-1356;15370;0,644897;-0,128723;-0,53064;0,534729;
598;0,2669563;-0,5795524;1,149116;-0,1797375;-0,3375509;1,084955;0,2595713;0,06592763;1,100984;0,2024417;0,4220849;1,08942;-2495;-1209;15297;0,652283;-0,141663;-0,519775;0,533142;
617;0;0;0;0;0;0;0;0;0;0;0;0;-2495;-1209;15297;0,652283;-0,141663;-0,519775;0,533142;
637;0,267597;-0,5839189;1,149974;-0,2198411;-0,3480276;1,106089;0,2526281;0,08255924;1,076684;0,1648434;0,417721;1,068854;-2495;-1209;15297;0,652283;-0,141663;-0,519775;0,533142;
662;0,2685145;-0,5833545;1,15645;-0,233332;-0,3517694;1,113759;0,2470819;0,09902123;1,056048;0,1432021;0,4096865;1,059893;-3579;-513;14934;0,669617;-0,189819;-0,485046;0,529419;
675;0;0;0;0;0;0;0;0;0;0;0;0;-3579;-513;14934;0,669617;-0,189819;-0,485046;0,529419;
691;0,2688234;-0,5780252;1,163006;-0,2414653;-0,3537872;1,118542;0,242043;0,1179813;1,035198;0,1004941;0,384038;1,052505;-3579;-513;14934;0,669617;-0,189819;-0,485046;0,529419;
704;0;0;0;0;0;0;0;0;0;0;0;0;-4016;39;13971;0,68396;-0,235596;-0,456848;0,5177;
717;0;0;0;0;0;0;0;0;0;0;0;0;-4016;39;13971;0,68396;-0,235596;-0,456848;0,5177;
732;0,2664648;-0,5758374;1,173861;-0,2478379;-0,3557823;1,121882;0,2371873;0,1445917;1,010601;0,03258894;0,3676438;1,043624;-4163;95;13837;0,68927;-0,255493;-0,443848;0,512451;
745;0;0;0;0;0;0;0;0;0;0;0;0;-4163;95;13837;0,68927;-0,255493;-0,443848;0,512451;
762;0,2651065;-0,5733693;1,206048;-0,2498226;-0,3602836;1,122471;0,2321245;0,1739183;0,9815354;-0,03874778;0,3448122;1,031126;-4163;95;13837;0,68927;-0,255493;-0,443848;0,512451;
776;0;0;0;0;0;0;0;0;0;0;0;0;-4313;513;13255;0,69812;-0,304382;-0,403687;0,506958;
795;0,1417371;-0,4527234;1,213852;-0,2578971;-0,3650096;1,126373;0,2291731;0,1954724;0,9622419;-0,103374;0,3296676;1,027169;-4313;513;13255;0,69812;-0,304382;-0,403687;0,506958;
812;0;0;0;0;0;0;0;0;0;0;0;0;-4527;1208;12239;0,704956;-0,330139;-0,372986;0,504883;
832;0,1032162;-0,4143091;1,243965;-0,2610374;-0,3674991;1,127244;0,2259299;0,2268916;0,9386066;-0,1555821;0,3079958;1,032352;-4527;1208;12239;0,704956;-0,330139;-0,372986;0,504883;
845;0;0;0;0;0;0;0;0;0;0;0;0;-4527;1208;12239;0,704956;-0,330139;-0,372986;0,504883;
861;0,08025067;-0,3878714;1,267707;-0,259741;-0,3693389;1,123516;0,2232809;0,252381;0,9213796;-0,1930356;0,2711753;1,038838;-5487;1578;11669;0,712158;-0,374451;-0,33197;0,49231;
873;0;0;0;0;0;0;0;0;0;0;0;0;-5487;1578;11669;0,712158;-0,374451;-0,33197;0,49231;
888;0,08041479;-0,3858564;1,273049;-0,131891;-0,2691667;1,129967;0,2192768;0,2780731;0,904635;-0,2304833;0,2292938;1,056745;-5637;1542;11044;0,714539;-0,393921;-0,309082;0,488525;
902;0;0;0;0;0;0;0;0;0;0;0;0;-5637;1542;11044;0,714539;-0,393921;-0,309082;0,488525;
917;0;0;0;0;0;0;0;0;0;0;0;0;-5637;1542;11044;0,714539;-0,393921;-0,309082;0,488525;
932;0,1592905;-0,5513192;1,303661;-0,06618375;-0,2173095;1,133141;0,2135948;0,3167312;0,8772129;-0,1999573;0,1802087;1,049887;-5979;1719;10092;0,718872;-0,416565;-0,272339;0,485291;
949;0;0;0;0;0;0;0;0;0;0;0;0;-5979;1719;10092;0,718872;-0,416565;-0,272339;0,485291;
968;0,1732524;-0,6028102;1,316282;-0,03952634;-0,1963197;1,134344;0,2102535;0,3425737;0,8593889;-0,1866701;0,1077387;1,064279;-6192;1835;9700;0,719055;-0,42218;-0,259766;0,487;
982;0;0;0;0;0;0;0;0;0;0;0;0;-6192;1835;9700;0,719055;-0,42218;-0,259766;0,487;
997;0,1165337;-0,4541394;1,256454;-0,02349199;-0,1830444;1,134762;0,2076579;0,3563532;0,8526561;-0,1893826;0,06379147;1,098894;-6192;1835;9700;0,719055;-0,42218;-0,259766;0,487;
11;0;0;0;0;0;0;0;0;0;0;0;0;-5936;2106;8134;0,716187;-0,428589;-0,235535;0,497925;
26;0,1169594;-0,4541649;1,250723;-0,02006408;-0,177362;1,132985;0,2029588;0,368647;0,8557004;-0,226369;0,04618733;1,121007;-5936;2106;8134;0,716187;-0,428589;-0,235535;0,497925;
43;0;0;0;0;0;0;0;0;0;0;0;0;-5811;1807;7602;0,714783;-0,428345;-0,222046;0,506226;
59;0,1048104;-0,4233423;1,230297;-0,06286381;-0,2019093;1,127374;0,1994361;0,378368;0,8622532;-0,2925744;0,01140187;1,160489;-5811;1807;7602;0,714783;-0,428345;-0,222046;0,506226;
73;0;0;0;0;0;0;0;0;0;0;0;0;-5811;1807;7602;0,714783;-0,428345;-0,222046;0,506226;
88;0,09850036;-0,4082015;1,220747;-0,08448091;-0,2161452;1,124135;0,1979382;0,3858255;0,8630981;-0,3376665;0,002253022;1,180678;-5814;2026;7244;0,709595;-0,425049;-0,199341;0,525391;
106;0;0;0;0;0;0;0;0;0;0;0;0;-5814;2026;7244;0,709595;-0,425049;-0,199341;0,525391;
126;0,09474909;-0,4000385;1,214111;-0,08435566;-0,2189114;1,122638;0,1987112;0,3955106;0,8593279;-0,3661422;-0,005098323;1,202146;-5814;2026;7244;0,709595;-0,425049;-0,199341;0,525391;
140;0;0;0;0;0;0;0;0;0;0;0;0;-6088;2001;6620;0,705811;-0,419495;-0,177551;0,542542;
155;0,09247366;-0,3971905;1,208296;-0,08215564;-0,2197564;1,120718;0,1995384;0,3997471;0,8578937;-0,3805569;-0,01063793;1,215105;-6088;2001;6620;0,705811;-0,419495;-0,177551;0,542542;
170;0;0;0;0;0;0;0;0;0;0;0;0;-6088;2001;6620;0,705811;-0,419495;-0,177551;0,542542;
183;0;0;0;0;0;0;0;0;0;0;0;0;-5958;1519;6065;0,698425;-0,413147;-0,163269;0,561096;
198;0,09161758;-0,3989446;1,203814;-0,07840314;-0,219912;1,11944;0,2153321;0,3989704;0,8170345;-0,3833463;-0,01195326;1,222445;-5958;1519;6065;0,698425;-0,413147;-0,163269;0,561096;
210;0;0;0;0;0;0;0;0;0;0;0;0;-5689;1499;5968;0,692749;-0,408142;-0,157898;0,573181;
226;0,09121769;-0,4032657;1,200305;-0,07376825;-0,2195467;1,118781;0,2200217;0,4057712;0,7978469;-0,384821;-0,01213709;1,234355;-5689;1499;5968;0,692749;-0,408142;-0,157898;0,573181;
240;0;0;0;0;0;0;0;0;0;0;0;0;-5622;1683;5927;0,689941;-0,404114;-0,153931;0,580444;
261;0,09082012;-0,4075543;1,197744;-0,06944116;-0,195459;1,114927;0,2193275;0,4180996;0,7898028;-0,380156;-0,01093323;1,246413;-5622;1683;5927;0,689941;-0,404114;-0,153931;0,580444;
276;0;0;0;0;0;0;0;0;0;0;0;0;-5622;1683;5927;0,689941;-0,404114;-0,153931;0,580444;
294;0,09033545;-0,4123016;1,19558;-0,0670639;-0,1764194;1,111601;0,2050659;0,4501385;0,7916676;-0,374126;-0,01046231;1,257179;-5906;1715;5410;0,683411;-0,393005;-0,146057;0,597595;
310;0;0;0;0;0;0;0;0;0;0;0;0;-5906;1715;5410;0,683411;-0,393005;-0,146057;0,597595;
327;0,09002421;-0,4166346;1,194551;-0,1916202;-0,1961748;1,158832;0,2798677;0,4106352;0,7829052;-0,3694569;-0,01043108;1,264864;-5906;1715;5410;0,683411;-0,393005;-0,146057;0,597595;
344;0;0;0;0;0;0;0;0;0;0;0;0;-6383;1934;4947;0,677307;-0,37854;-0,142822;0,614441;
363;0,08980487;-0,4202918;1,19373;-0,2756742;-0,2074403;1,193231;0,3209302;0,4020603;0,7776456;-0,3657954;-0,01028965;1,271566;-6383;1934;4947;0,677307;-0,37854;-0,142822;0,614441;
386;0;0;0;0;0;0;0;0;0;0;0;0;-6383;1934;4947;0,677307;-0,37854;-0,142822;0,614441;
404;0,09017701;-0,4239954;1,193768;-0,3070998;-0,2111382;1,208296;0,3606439;0,4206069;0,7873135;-0,3643448;-0,01060099;1,275403;-6122;1889;4678;0,666504;-0,366882;-0,150269;0,631287;
425;0,09090459;-0,4273261;1,19422;-0,32542;-0,212689;1,217131;0,3808258;0,4282197;0,7929681;-0,3632118;-0,01096552;1,278172;-6122;1889;4678;0,666504;-0,366882;-0,150269;0,631287;
441;0;0;0;0;0;0;0;0;0;0;0;0;-6122;1889;4678;0,666504;-0,366882;-0,150269;0,631287;
458;0,09160209;-0,4303174;1,195033;-0,3338334;-0,2121726;1,224024;0,3928815;0,4330628;0,7969247;-0,3623177;-0,01131433;1,280165;-6002;2114;4421;0,658997;-0,355774;-0,15802;0,643555;
471;0;0;0;0;0;0;0;0;0;0;0;0;-6002;2114;4421;0,658997;-0,355774;-0,15802;0,643555;
485;0;0;0;0;0;0;0;0;0;0;0;0;-6002;2114;4421;0,658997;-0,355774;-0,15802;0,643555;
500;0,09359612;-0,43368;1,197911;-0,3353158;-0,2076234;1,233106;0,3998211;0,4373955;0,8004651;-0,3615549;-0,01161218;1,281657;-6150;1313;4077;0,646912;-0,347168;-0,171143;0,656982;
513;0;0;0;0;0;0;0;0;0;0;0;0;-6150;1313;4077;0,646912;-0,347168;-0,171143;0,656982;
529;0,09477408;-0,435842;1,199543;-0,3314169;-0,2027379;1,239544;0,4024795;0,4415567;0,8040286;-0,3347252;-0,08488643;1,253716;-6150;1313;4077;0,646912;-0,347168;-0,171143;0,656982;
543;0;0;0;0;0;0;0;0;0;0;0;0;-4917;1815;3966;0,638367;-0,342102;-0,188721;0,663147;
558;0,09291904;-0,4399519;1,204038;-0,3251674;-0,1984324;1,243551;0,401827;0,4454086;0,807568;-0,3213057;-0,1206307;1,239011;-4917;1815;3966;0,638367;-0,342102;-0,188721;0,663147;
571;0;0;0;0;0;0;0;0;0;0;0;0;-4865;2151;4135;0,637085;-0,335632;-0,200073;0,664368;
584;0;0;0;0;0;0;0;0;0;0;0;0;-4865;2151;4135;0,637085;-0,335632;-0,200073;0,664368;
599;0,09234076;-0,4416481;1,205916;-0,3187104;-0,1949243;1,245803;0,3993282;0,4486915;0,8109652;-0,3151;-0,1355132;1,23278;-5196;2176;4393;0,635132;-0,327881;-0,208862;0,667419;
611;0;0;0;0;0;0;0;0;0;0;0;0;-5196;2176;4393;0,635132;-0,327881;-0,208862;0,667419;
627;0,09239317;-0,4422682;1,208175;-0,3133627;-0,191788;1,24694;0,3959911;0,4513546;0,8141537;-0,310652;-0,1518068;1,225349;-5402;2135;4910;0,628479;-0,312866;-0,224365;0,675842;
641;0;0;0;0;0;0;0;0;0;0;0;0;-5402;2135;4910;0,628479;-0,312866;-0,224365;0,675842;
661;0,09278908;-0,4412299;1,210289;-0,3091983;-0,1891241;1,247392;0,3922845;0,4532891;0,8170262;-0,3078468;-0,1605234;1,221554;-5402;2135;4910;0,628479;-0,312866;-0,224365;0,675842;
674;0;0;0;0;0;0;0;0;0;0;0;0;-5419;2040;5529;0,608154;-0,279907;-0,251648;0,698853;
689;0,09364268;-0,4396495;1,212372;-0,3056746;-0,187127;1,247323;0,3884992;0,454734;0,8197759;-0,3059042;-0,1663411;1,218963;-5419;2040;5529;0,608154;-0,279907;-0,251648;0,698853;
702;0;0;0;0;0;0;0;0;0;0;0;0;-5309;2134;5304;0,599243;-0,267151;-0,261414;0,707947;
717;0;0;0;0;0;0;0;0;0;0;0;0;-5309;2134;5304;0,599243;-0,267151;-0,261414;0,707947;
730;0,09325171;-0,4372743;1,216401;-0,3026923;-0,1856838;1,246922;0,3850868;0,4554944;0,822237;-0,3024755;-0,1614179;1,214633;-5044;2200;5048;0,590942;-0,25177;-0,273743;0,71582;
744;0;0;0;0;0;0;0;0;0;0;0;0;-5044;2200;5048;0,590942;-0,25177;-0,273743;0,71582;
760;0,09107373;-0,4338102;1,223341;-0,3001474;-0,184683;1,246304;0,3821519;0,4557493;0,8244095;-0,3010721;-0,1600009;1,212751;-5044;2200;5048;0,590942;-0,25177;-0,273743;0,71582;
772;0;0;0;0;0;0;0;0;0;0;0;0;-4467;2105;5366;0,585388;-0,233337;-0,28949;0,720398;
787;0,0904914;-0,4315199;1,226287;-0,2980909;-0,1840071;1,245614;0,379762;0,4557683;0,8264003;-0,3003895;-0,1563734;1,21226;-4467;2105;5366;0,585388;-0,233337;-0,28949;0,720398;
801;0;0;0;0;0;0;0;0;0;0;0;0;-4421;1729;5574;0,584045;-0,223572;-0,295837;0,722046;
814;0;0;0;0;0;0;0;0;0;0;0;0;-4421;1729;5574;0,584045;-0,223572;-0,295837;0,722046;
828;0,09086463;-0,4297746;1,227342;-0,296247;-0,1842882;1,245066;0,3778726;0,455694;0,8281689;-0,2996733;-0,1496274;1,211601;-4407;1432;5729;0,583008;-0,21759;-0,299133;0,723328;
842;0;0;0;0;0;0;0;0;0;0;0;0;-4407;1432;5729;0,583008;-0,21759;-0,299133;0,723328;
860;0,09182081;-0,4283526;1,227314;-0,2788703;-0,2755576;1,209554;0,3763805;0,4555079;0,829647;-0,299628;-0,1457547;1,21228;-4157;1300;5674;0,581604;-0,209167;-0,302795;0,725403;
874;0;0;0;0;0;0;0;0;0;0;0;0;-4157;1300;5674;0,581604;-0,209167;-0,302795;0,725403;
893;0,09312222;-0,4272504;1,226331;-0,2771481;-0,2596834;1,212016;0,3752382;0,4553005;0,8309678;-0,2996835;-0,1428479;1,21315;-4157;1300;5674;0,581604;-0,209167;-0,302795;0,725403;
911;0;0;0;0;0;0;0;0;0;0;0;0;-4093;1043;6000;0,58136;-0,193481;-0,306885;0,728272;
926;0,09465159;-0,4264395;1,224604;-0,2776305;-0,2390759;1,217349;0,3743973;0,4550509;0,8321318;-0,2989901;-0,1384227;1,213412;-4093;1043;6000;0,58136;-0,193481;-0,306885;0,728272;
939;0;0;0;0;0;0;0;0;0;0;0;0;-4093;1043;6000;0,58136;-0,193481;-0,306885;0,728272;
953;0;0;0;0;0;0;0;0;0;0;0;0;-4245;565;6434;0,58197;-0,179993;-0,310364;0,729736;
