"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
1.403437526E1;-6.664539337E0;2.737158203E1;-4.316497040E1
1.404437526E1;-6.656482697E0;2.680871964E1;-4.378752136E1
1.405437526E1;-6.653041840E0;2.624357986E1;-4.569079590E1
1.406437526E1;-6.666847229E0;2.737044907E1;-4.380532074E1
1.407437526E1;-6.010265350E0;2.623241425E1;-4.377394104E1
1.408437526E1;-2.833312988E0;2.615840530E1;-4.443535614E1
1.409437526E1;-4.739734650E0;2.563585663E1;-4.696634674E1
1.410437526E1;-2.843677521E0;2.672013855E1;-4.445314789E1
1.411437526E1;-2.833312988E0;2.615840530E1;-4.443535614E1
1.412437526E1;-3.479530334E0;2.673471069E1;-4.444893646E1
1.413437526E1;-2.847122192E0;2.728527451E1;-4.254988098E1
1.414437526E1;-4.119998932E0;2.674701691E1;-4.572543335E1
1.415437526E1;-2.813724518E0;2.560121918E1;-4.185613251E1
1.416437526E1;-2.843677521E0;2.672013855E1;-4.445314789E1
1.417437526E1;-4.110767365E0;2.675155640E1;-4.316401672E1
1.418437526E1;-4.161449432E0;2.899393463E1;-4.579663086E1
1.419437526E1;-2.195156097E0;2.614496613E1;-4.379920959E1
1.420437526E1;-6.044799805E0;2.848274231E1;-4.192406464E1
1.421437526E1;-3.477222443E0;2.673584747E1;-4.380857849E1
1.422437526E1;-3.479530334E0;2.673471069E1;-4.444893646E1
1.423437526E1;-1.613426208E0;2.893790436E1;-4.453276825E1
1.424437526E1;-1.613426208E0;2.893790436E1;-4.453276825E1
1.425437526E1;-2.236610413E0;2.839188766E1;-4.387039948E1
1.426437526E1;-2.236610413E0;2.839188766E1;-4.387039948E1
1.427437526E1;-2.956581116E-1;2.666410828E1;-4.318928528E1
1.428437526E1;-2.200908661E0;2.670896912E1;-4.253629303E1
1.429437526E1;-1.613426208E0;2.893790436E1;-4.453276825E1
1.430437526E1;-2.831005096E0;2.615954208E1;-4.379499817E1
1.431437526E1;-1.559303284E0;2.613039017E1;-4.380342102E1
1.432437526E1;-2.236610413E0;2.839188766E1;-4.387039948E1
1.433437526E1;-2.841369629E0;2.672127533E1;-4.381278992E1
1.434437526E1;-2.184791565E0;2.558323669E1;-4.378141022E1
1.435437526E1;-3.501392365E0;2.842444229E1;-4.194091034E1
1.436437526E1;-2.875904083E0;2.897159958E1;-4.196291351E1
1.437437526E1;-2.872459412E0;2.840646362E1;-4.386618805E1
1.438437526E1;-1.580028534E0;2.725385284E1;-4.383901215E1
1.439437526E1;-2.851734161E0;2.728300476E1;-4.383058929E1
1.440437526E1;-2.810279846E0;2.503608322E1;-4.375939941E1
1.441437526E1;-1.265003204E1;1.171228027E1;-2.304864883E1
1.442437526E1;-1.331122971E1;1.284804535E1;-2.436074448E1
1.443437526E1;-1.263161469E1;1.058768463E1;-2.365340805E1
1.444437526E1;-1.394477081E1;1.286375809E1;-2.371617508E1
1.445437526E1;-1.331122971E1;1.284804535E1;-2.436074448E1
1.446437526E1;-1.392404556E1;1.174029922E1;-2.368057632E1
1.447437526E1;-1.517733002E1;1.064484787E1;-2.427692032E1
1.448437526E1;-1.392404556E1;1.174029922E1;-2.368057632E1
1.449437526E1;-1.331122971E1;1.284804535E1;-2.436074448E1
1.450437526E1;-1.328013992E1;1.116285706E1;-2.430734634E1
1.451437526E1;-1.391024017E1;1.061343002E1;-2.556605148E1
1.452437526E1;-1.264428329E1;1.114828110E1;-2.431155777E1
1.453437526E1;-1.391368103E1;1.117856979E1;-2.366277695E1
1.454437526E1;-1.388028336E1;9.494510651E0;-2.296902847E1
1.455437526E1;-1.329050064E1;1.172458649E1;-2.432514572E1
1.456437526E1;-1.392173767E1;1.174143219E1;-2.304022598E1
1.457437526E1;-1.327552414E1;1.116512680E1;-2.302663803E1
1.458437526E1;-1.326515961E1;1.060339355E1;-2.300883865E1
1.459437526E1;-1.455184174E1;1.119200516E1;-2.429892349E1
1.460437526E1;-1.392404556E1;1.174029922E1;-2.368057632E1
1.461437526E1;-1.456220627E1;1.175373459E1;-2.431672287E1
1.462437526E1;-1.392635345E1;1.173916245E1;-2.432093430E1
1.463437526E1;-1.327783203E1;1.116399384E1;-2.366698837E1
1.464437526E1;-1.264428329E1;1.114828110E1;-2.431155777E1
1.465437526E1;-1.393327332E1;1.173575974E1;-2.624200058E1
1.466437526E1;-1.328819275E1;1.172572327E1;-2.368478775E1
1.467437526E1;-1.328013992E1;1.116285706E1;-2.430734634E1
1.468437526E1;-1.390331650E1;1.061683655E1;-2.364498520E1
1.469437526E1;-1.264197540E1;1.114941788E1;-2.367119980E1
1.470437526E1;-1.265926361E1;1.170774078E1;-2.561006546E1
1.471437526E1;-1.265464783E1;1.171001053E1;-2.432935715E1
1.472437526E1;-1.009051514E1;1.052825165E1;-2.431061172E1
1.473437526E1;-4.123435974E0;2.731215286E1;-4.382216644E1
1.474437526E1;-2.945251465E-1;2.609783554E1;-4.573291016E1
1.475437526E1;-2.833312988E0;2.615840530E1;-4.443535614E1
1.476437526E1;-3.002738953E-1;2.666183853E1;-4.446999359E1
1.477437526E1;9.541473389E-1;2.719101715E1;-4.641728210E1
1.478437526E1;-3.002738953E-1;2.666183853E1;-4.446999359E1
1.479437526E1;3.068008423E-1;2.833358765E1;-4.388724518E1
1.480437526E1;-2.205520630E0;2.670669937E1;-4.381700134E1
1.481437526E1;-2.749290466E-1;2.554064560E1;-4.315368652E1
1.482437526E1;3.413276672E-1;2.608325958E1;-4.573712158E1
1.483437526E1;-2.772369385E-1;2.553951263E1;-4.379404449E1
1.484437526E1;-2.691841125E-1;2.497664642E1;-4.441660309E1
1.485437526E1;-2.795448303E-1;2.553837585E1;-4.443440247E1
1.486437526E1;-2.184791565E0;2.558323669E1;-4.378141022E1
1.487437526E1;-2.772369385E-1;2.553951263E1;-4.379404449E1
1.488437526E1;-2.772369385E-1;2.553951263E1;-4.379404449E1
1.489437526E1;-2.822952271E0;2.559667587E1;-4.441755676E1
1.490437526E1;-2.822952271E0;2.559667587E1;-4.441755676E1
1.491437526E1;-3.455360413E0;2.504611588E1;-4.631661224E1
1.492437526E1;-4.083156586E0;2.449782181E1;-4.693495941E1
1.493437526E1;-4.720142365E0;2.507866669E1;-4.438712311E1
1.494437526E1;-3.438079834E0;2.448778534E1;-4.437774658E1
1.495437526E1;-6.006824493E0;2.566727829E1;-4.567720795E1
1.496437526E1;-4.730506897E0;2.564039612E1;-4.440492249E1
1.497437526E1;-5.989540100E0;2.510895538E1;-4.373834229E1
1.498437526E1;-6.612720490E0;2.456292725E1;-4.307598114E1
1.499437526E1;-7.226715088E0;2.288777161E1;-4.557979584E1
1.500437526E1;-6.621952057E0;2.455838776E1;-4.563739777E1
1.501437526E1;-9.138885498E0;2.292922592E1;-4.684787750E1
1.502437526E1;-1.038868713E1;2.240232086E1;-4.361987305E1
1.503437526E1;-1.039791107E1;2.239778137E1;-4.618129730E1
1.504437526E1;-1.293901062E1;2.245721436E1;-4.552409363E1
1.505437526E1;-1.292403412E1;2.189775085E1;-4.422558594E1
1.506437526E1;-1.228705597E1;2.131690598E1;-4.677342987E1
1.507437526E1;-1.393661118E1;2.191043091E1;-4.608814621E1
1.508437526E1;-1.515649033E1;1.913092422E1;-4.599073410E1
1.509437526E1;-1.643626022E1;1.972294235E1;-4.535975266E1
1.510437526E1;-1.832652664E1;1.920833969E1;-4.340825272E1
1.511437526E1;-1.705713272E1;1.917805099E1;-4.405703354E1
1.512437526E1;-1.704676437E1;1.861632156E1;-4.403924179E1
1.513437526E1;-1.957981491E1;1.811288834E1;-4.400459671E1
1.514437526E1;-1.828162766E1;1.639627838E1;-4.524032974E1
1.515437526E1;-2.334310532E1;1.539168167E1;-4.389033890E1
1.516437526E1;-2.269227982E1;1.481764603E1;-4.259603500E1
1.517437526E1;-2.207252884E1;1.592880630E1;-4.135513306E1
1.518437526E1;-2.270033646E1;1.538051224E1;-4.197347641E1
1.519437526E1;-2.393288803E1;1.316160202E1;-4.253422165E1
1.520437526E1;-2.392022324E1;1.260100937E1;-4.187606430E1
1.521437526E1;-2.519653702E1;1.262789154E1;-4.314835739E1
1.522437526E1;-2.389487839E1;1.147981644E1;-4.055975723E1
1.523437526E1;-2.486873627E1;1.118820953E1;-4.149240494E1
1.524437526E1;-2.741214752E1;1.124650574E1;-4.147555923E1
1.525437526E1;-2.482728577E1;8.941287994E0;-4.142120743E1
1.526437526E1;-2.606558990E1;7.286380768E0;-4.071903992E1
1.527437526E1;-2.606328583E1;7.287513733E0;-4.007868195E1
1.528437526E1;-2.732462311E1;6.754928589E0;-4.005245972E1
1.529437526E1;-2.665768433E1;5.055164337E0;-4.000328064E1
1.530437526E1;-2.791902161E1;4.522579193E0;-3.997705841E1
1.531437526E1;-2.727625275E1;4.511409760E0;-3.806020355E1
1.532437526E1;-2.662429047E1;3.371109009E0;-3.930953217E1
1.533437526E1;-2.595735168E1;1.671337128E0;-3.926034927E1
1.534437526E1;-2.788793182E1;2.837390900E0;-3.992366409E1
1.535437526E1;-2.782689667E1;3.327941895E-2;-3.727325439E1
1.536437526E1;-2.718642426E1;2.097320557E-2;-3.599675369E1
1.537437526E1;-2.717836761E1;-5.419006348E-1;-3.661930847E1
1.538437526E1;-2.593200684E1;5.501480103E-1;-3.794404221E1
1.539437526E1;-2.649876404E1;-2.802253723E0;-3.591197586E1
1.540437526E1;-2.719334412E1;1.756668091E-2;-3.791781998E1
1.541437526E1;-2.650106812E1;-2.803390503E0;-3.655233002E1
1.542437526E1;-2.717375183E1;-5.396308899E-1;-3.533860016E1
1.543437526E1;-2.840400696E1;-2.757392883E0;-3.525898743E1
1.544437526E1;-2.841436768E1;-2.195663452E0;-3.527678299E1
1.545437526E1;-2.777390289E1;-2.207977295E0;-3.400028229E1
1.546437526E1;-3.032192230E1;-2.151939392E0;-3.526415253E1
1.547437526E1;-2.966648102E1;-2.723709106E0;-3.268914032E1
1.548437526E1;-3.093818665E1;-2.694557190E0;-3.268071747E1
1.549437526E1;-3.031038666E1;-2.146263123E0;-3.206237030E1
1.550437526E1;-3.034378815E1;-4.622116089E-1;-3.275611877E1
1.551437526E1;-2.843623352E1;-5.059356689E-1;-3.276875305E1
1.552437526E1;-2.843623352E1;-5.059356689E-1;-3.276875305E1
1.553437526E1;-3.030002594E1;-2.707992554E0;-3.204457474E1
1.554437526E1;-3.030002594E1;-2.707992554E0;-3.204457474E1
1.555437526E1;-3.096927643E1;-1.009368896E0;-3.273410797E1
1.556437526E1;-3.031731415E1;-2.149673462E0;-3.398343658E1
1.557437526E1;-3.031961823E1;-2.150810242E0;-3.462379074E1
1.558437526E1;-3.098425293E1;-4.499092102E-1;-3.403261948E1
1.559437526E1;-3.162124634E1;1.309432983E-1;-3.148477936E1
1.560437526E1;-3.035414886E1;9.952545166E-2;-3.277391815E1
1.561437526E1;-3.163047791E1;1.264038086E-1;-3.404620743E1
1.562437526E1;-3.224559784E1;-9.824905396E-1;-3.400639725E1
1.563437526E1;-3.165350342E1;1.248725891E0;-3.472215652E1
1.564437526E1;-3.165119934E1;1.249862671E0;-3.408180237E1
1.565437526E1;-3.228129578E1;7.004318237E-1;-3.534050369E1
1.566437526E1;-3.038410187E1;1.218441010E0;-3.537093735E1
1.567437526E1;-3.102800751E1;1.795879364E0;-3.474416733E1
1.568437526E1;-3.164314270E1;6.869964600E-1;-3.470435715E1
1.569437526E1;-3.039215851E1;1.781307220E0;-3.474837494E1
1.570437526E1;-3.102456665E1;1.230743408E0;-3.664743423E1
1.571437526E1;-3.230202484E1;1.823890686E0;-3.537610245E1
1.572437526E1;-3.106140137E1;3.479938507E0;-3.543791580E1
1.573437526E1;-3.166848755E1;1.808185577E0;-3.602066803E1
1.574437526E1;-3.173296356E1;5.177436829E0;-3.676780701E1
1.575437526E1;-3.108444214E1;4.602264404E0;-3.611386871E1
1.576437526E1;-3.176174927E1;6.863765717E0;-3.618084717E1
1.577437526E1;-3.236651611E1;5.193145752E0;-3.612324142E1
1.578437526E1;-3.179052734E1;8.550090790E0;-3.559388733E1
1.579437526E1;-3.116735077E1;9.096115112E0;-3.625624847E1
1.580437526E1;-3.309793854E1;1.026216507E1;-3.691956711E1
1.581437526E1;-3.183660126E1;1.079474640E1;-3.694578552E1
1.582437526E1;-3.123182678E1;1.246536255E1;-3.700339127E1
1.583437526E1;-3.250354004E1;1.249451065E1;-3.699496841E1
1.584437526E1;-3.113005829E1;1.317253876E1;-3.521175385E1
1.585437526E1;-2.987333679E1;1.370285416E1;-3.651869202E1
1.586437526E1;-2.988370514E1;1.426458359E1;-3.653649139E1
1.587437526E1;-3.181890869E1;1.542836380E1;-3.848051453E1
1.588437526E1;-2.990904236E1;1.538577652E1;-3.785279846E1
1.589437526E1;-2.865576172E1;1.648122406E1;-3.725645447E1
1.590437526E1;-2.802221680E1;1.646551514E1;-3.790102386E1
1.591437526E1;-2.676318359E1;1.699695969E1;-3.856760406E1
1.592437526E1;-2.488096619E1;1.807442856E1;-3.989654541E1
1.593437526E1;-2.487059784E1;1.751269913E1;-3.987874603E1
1.594437526E1;-2.234678650E1;1.801158524E1;-4.247481537E1
1.595437526E1;-2.236521149E1;1.913618469E1;-4.187004852E1
1.596437526E1;-1.980912781E1;1.851729584E1;-4.122874451E1
1.597437526E1;-1.917559052E1;1.850158310E1;-4.187331390E1
1.598437526E1;-1.794995117E1;2.071708679E1;-4.323363495E1
1.599437526E1;-1.473960114E1;1.895901871E1;-4.320130157E1
1.600437526E1;-1.541690063E1;2.122052002E1;-4.326828003E1
1.601437526E1;-1.222383881E1;2.002077866E1;-4.517481232E1
1.602437526E1;-1.034275818E1;2.166451645E1;-4.396012878E1
1.603437526E1;-1.034045410E1;2.166565323E1;-4.331977081E1
1.604437526E1;-7.786682129E0;2.104562378E1;-4.331881714E1
1.605437526E1;-6.521900177E0;2.101306915E1;-4.524830627E1
1.606437526E1;-6.532264709E0;2.157479858E1;-4.526610565E1
1.607437526E1;-5.255943298E0;2.154792023E1;-4.399382019E1
1.608437526E1;-5.302013397E0;2.379257584E1;-4.534571838E1
1.609437526E1;-3.363368988E0;2.206365585E1;-4.530496216E1
1.610437526E1;-2.729820251E0;2.204794693E1;-4.594952393E1
1.611437526E1;-8.245697021E-1;2.200308609E1;-4.660252380E1
1.612437526E1;1.056507111E0;2.364682770E1;-4.538783264E1
1.613437526E1;1.702720642E0;2.307052231E1;-4.537424469E1
1.614437526E1;1.679687500E0;2.419285202E1;-4.605019379E1
1.615437526E1;1.679687500E0;2.419285202E1;-4.605019379E1
1.616437526E1;1.707336426E0;2.307279205E1;-4.409353638E1
1.617437526E1;1.707336426E0;2.307279205E1;-4.409353638E1
1.618437526E1;2.964061737E0;2.360310364E1;-4.540046692E1
1.619437526E1;2.291374207E0;2.586687088E1;-4.418673706E1
1.620437526E1;2.939895630E0;2.529170227E1;-4.353279114E1
1.621437526E1;4.219654083E0;2.469968414E1;-4.416378021E1
1.622437526E1;1.691223145E0;2.419852448E1;-4.284841919E1
1.623437526E1;2.942203522E0;2.529283524E1;-4.289244080E1
1.624437526E1;2.944507599E0;2.529397202E1;-4.225208282E1
1.625437526E1;5.480995178E0;2.523226929E1;-4.418999481E1
1.626437526E1;2.932971954E0;2.528829575E1;-4.545385742E1
1.627437526E1;6.108791351E0;2.578055954E1;-4.357164764E1
1.628437526E1;4.865867615E0;2.412337875E1;-4.415019226E1
1.629437526E1;4.808303833E0;2.749602890E1;-4.297626495E1
1.630437526E1;4.830162048E0;2.580630112E1;-4.548429108E1
1.631437526E1;2.929531097E0;2.585343170E1;-4.355059052E1
1.632437526E1;4.805995941E0;2.749489594E1;-4.361661530E1
1.633437526E1;4.818668365E0;2.693429947E1;-4.295846558E1
1.634437526E1;4.816360474E0;2.693316650E1;-4.359882355E1
1.635437526E1;4.818668365E0;2.693429947E1;-4.295846558E1
1.636437526E1;4.149417877E0;2.863293457E1;-4.364800262E1
1.637437526E1;4.805995941E0;2.749489594E1;-4.361661530E1
1.638437526E1;5.433795929E0;2.804319000E1;-4.299827576E1
1.639437526E1;4.839393616E0;2.581084061E1;-4.292287445E1
1.640437526E1;4.841697693E0;2.581197739E1;-4.228250885E1
1.641437526E1;4.172454834E0;2.751060486E1;-4.297205353E1
1.642437526E1;5.456825256E0;2.692086411E1;-4.232231903E1
1.643437526E1;4.785270691E0;2.861835861E1;-4.365221405E1
1.644437526E1;6.080009460E0;2.746688080E1;-4.298468781E1
1.645437526E1;4.805995941E0;2.749489594E1;-4.361661530E1
1.646437526E1;5.441848755E0;2.748032379E1;-4.362082672E1
1.647437526E1;6.111099243E0;2.578169250E1;-4.293129730E1
1.648437526E1;4.800243378E0;2.805889893E1;-4.235370636E1
1.649437526E1;4.810607910E0;2.749716568E1;-4.233590698E1
1.650437526E1;4.205848694E0;2.582655334E1;-4.227829742E1
1.651437526E1;4.849758148E0;2.524911118E1;-4.290507507E1
1.652437526E1;6.059280396E0;2.859034348E1;-4.302028656E1
1.653437526E1;6.080009460E0;2.746688080E1;-4.298468781E1
1.654437526E1;4.174758911E0;2.751174164E1;-4.233169556E1
1.655437526E1;5.444156647E0;2.748145676E1;-4.298047638E1
1.656437526E1;4.154029846E0;2.863520432E1;-4.236728668E1
1.657437526E1;4.198928833E0;2.582314682E1;-4.419937134E1
1.658437526E1;2.929531097E0;2.585343170E1;-4.355059052E1
1.659437526E1;4.816360474E0;2.693316650E1;-4.359882355E1
1.660437526E1;4.810607910E0;2.749716568E1;-4.233590698E1
1.661437526E1;5.444156647E0;2.748145676E1;-4.298047638E1
1.662437526E1;4.812915802E0;2.749830246E1;-4.169554901E1
1.663437526E1;2.929531097E0;2.585343170E1;-4.355059052E1
1.664437526E1;4.170146942E0;2.750947189E1;-4.361240387E1
1.665437526E1;4.839393616E0;2.581084061E1;-4.292287445E1
1.666437526E1;5.433795929E0;2.804319000E1;-4.299827576E1
1.667437526E1;4.814052582E0;2.693202972E1;-4.423918152E1
1.668437526E1;2.262592316E0;2.755319595E1;-4.359976959E1
1.669437526E1;5.470630646E0;2.579399872E1;-4.420779419E1
1.670437526E1;4.157474518E0;2.807006836E1;-4.427056122E1
1.671437526E1;4.174758911E0;2.751174164E1;-4.233169556E1
1.672437526E1;2.934143066E0;2.585570145E1;-4.226987457E1
1.673437526E1;5.477550507E0;2.579740524E1;-4.228672028E1
1.674437526E1;2.911113739E0;2.697802353E1;-4.294583130E1
1.675437526E1;4.167839050E0;2.750833511E1;-4.425276947E1
1.676437526E1;2.929531097E0;2.585343170E1;-4.355059052E1
1.677437526E1;4.173583984E0;2.694433594E1;-4.551567841E1
1.678437526E1;4.173583984E0;2.694433594E1;-4.551567841E1
1.679437526E1;1.639408112E0;2.700717545E1;-4.293740845E1
1.680437526E1;1.639408112E0;2.700717545E1;-4.293740845E1
1.681437526E1;2.266029358E0;2.698806000E1;-4.550304413E1
1.682437526E1;2.901882172E0;2.697348404E1;-4.550725555E1
1.683437526E1;2.903053284E0;2.754088974E1;-4.232327271E1
1.684437526E1;2.927223206E0;2.585229492E1;-4.419094849E1
1.685437526E1;2.898441315E0;2.753862000E1;-4.360398102E1
1.686437526E1;2.906497955E0;2.697575378E1;-4.422654724E1
1.687437526E1;2.298294067E0;2.587027740E1;-4.226567078E1
1.688437526E1;2.275260925E0;2.699259949E1;-4.294161987E1
1.689437526E1;2.911113739E0;2.697802353E1;-4.294583130E1
1.690437526E1;2.942203522E0;2.529283524E1;-4.289244080E1
1.691437526E1;4.211597443E0;2.526255417E1;-4.354121399E1
1.692437526E1;4.814052582E0;2.693202972E1;-4.423918152E1
1.693437526E1;2.908805847E0;2.697689056E1;-4.358618927E1
1.694437526E1;1.617507935E0;2.756323242E1;-4.615698242E1
1.695437526E1;4.174758911E0;2.751174164E1;-4.233169556E1
1.696437526E1;4.198928833E0;2.582314682E1;-4.419937134E1
1.697437526E1;4.845142365E0;2.524684143E1;-4.418578339E1
1.698437526E1;5.487915039E0;2.523567581E1;-4.226892853E1
1.699437526E1;2.958312988E0;2.416710281E1;-4.413755798E1
1.700437526E1;2.295989990E0;2.586914062E1;-4.290602875E1
1.701437526E1;4.808303833E0;2.749602890E1;-4.297626495E1
1.702437526E1;2.927223206E0;2.585229492E1;-4.419094849E1
1.703437526E1;4.839393616E0;2.581084061E1;-4.292287445E1
1.704437526E1;2.297119141E0;2.530287170E1;-4.544964600E1
1.705437526E1;2.293682098E0;2.586800766E1;-4.354637909E1
1.706437526E1;4.219654083E0;2.469968414E1;-4.416378021E1
1.707437526E1;1.665882111E0;2.531971741E1;-4.416472626E1
1.708437526E1;1.032341003E0;2.533542633E1;-4.352015686E1
1.709437526E1;1.676246643E0;2.475798416E1;-4.414693451E1
1.710437526E1;4.056777954E-1;2.422086334E1;-4.668213654E1
1.711437526E1;-2.107772827E0;2.316024017E1;-4.406826782E1
1.712437526E1;4.160385132E-1;2.365913391E1;-4.666433716E1
1.713437526E1;-3.394458771E0;2.374885178E1;-4.535835266E1
1.714437526E1;-2.764354706E0;2.429827499E1;-4.409965515E1
1.715437526E1;-4.022247314E0;2.320055771E1;-4.597669983E1
1.716437526E1;-5.270923615E0;2.210737991E1;-4.529232788E1
1.717437526E1;-5.937866211E0;2.380714798E1;-4.534150696E1
1.718437526E1;-7.785545349E0;2.047935104E1;-4.586244202E1
1.719437526E1;-8.419090271E0;2.049505997E1;-4.521787262E1
1.720437526E1;-8.446739197E0;2.161511612E1;-4.717454529E1
1.721437526E1;-1.034162903E1;2.109824753E1;-4.650375366E1
1.722437526E1;-9.686180115E0;2.052647781E1;-4.392874146E1
1.723437526E1;-1.093371582E1;1.886703491E1;-4.578799438E1
1.724437526E1;-1.410605621E1;1.894330978E1;-4.384587097E1
1.725437526E1;-1.410030365E1;1.837931061E1;-4.510877991E1
1.726437526E1;-1.471081543E1;1.727268982E1;-4.378826904E1
1.727437526E1;-1.535358429E1;1.728386307E1;-4.570511627E1
1.728437526E1;-1.788432312E1;1.678156281E1;-4.503012085E1
1.729437526E1;-1.850981140E1;1.623440552E1;-4.500811005E1
1.730437526E1;-1.910534668E1;1.456832886E1;-4.238908386E1
1.731437526E1;-1.975387573E1;1.514350128E1;-4.304302216E1
1.732437526E1;-1.973545074E1;1.401890182E1;-4.364778900E1
1.733437526E1;-2.226158142E1;1.351887512E1;-4.169207001E1
1.734437526E1;-2.157621002E1;1.069451141E1;-4.224765015E1
1.735437526E1;-2.286864471E1;1.184712219E1;-4.227482605E1
1.736437526E1;-2.475547028E1;1.076738739E1;-4.222660065E1
1.737437526E1;-2.343426514E1;7.928447723E0;-4.278638458E1
1.738437526E1;-2.596269226E1;7.427284241E0;-4.147103119E1
1.739437526E1;-2.656513977E1;5.757804871E0;-4.077307129E1
1.740437526E1;-2.785295868E1;6.912685394E0;-3.951953125E1
1.741437526E1;-2.785295868E1;6.912685394E0;-3.951953125E1
1.742437526E1;-2.713995361E1;2.968261719E0;-3.811844635E1
1.743437526E1;-2.713995361E1;2.968261719E0;-3.811844635E1
1.744437526E1;-2.651216125E1;3.516555786E0;-3.750009918E1
1.745437526E1;-2.775507355E1;1.859378815E0;-3.807863617E1
1.746437526E1;-2.838401031E1;1.877361298E0;-3.615335846E1
1.747437526E1;-3.030884552E1;2.479408264E0;-3.807958984E1
1.748437526E1;-2.963267517E1;7.841758728E-1;-3.546898651E1
1.749437526E1;-2.957357407E1;-5.637054443E-1;-3.490306473E1
1.750437526E1;-3.021518326E1;1.487350464E-2;-3.363594055E1
1.751437526E1;-2.956090927E1;-1.124298096E0;-3.424491119E1
1.752437526E1;-2.956435013E1;-5.591621399E-1;-3.234164047E1
1.753437526E1;-3.017486191E1;-1.665782928E0;-3.102112198E1
1.754437526E1;-3.130830002E1;-1.328872681E0;-2.985247040E1
1.755437526E1;-3.065171432E1;-2.466915131E0;-2.982108688E1
1.756437526E1;-3.129101944E1;-1.887195587E0;-2.791360092E1
1.757437526E1;-3.061370468E1;-4.148696899E0;-2.784662247E1
1.758437526E1;-3.063787460E1;-2.460102081E0;-2.597894669E1
1.759437526E1;-3.128409958E1;-1.883789062E0;-2.599253464E1
1.760437526E1;-3.124956131E1;-4.134124756E0;-2.784241104E1
1.761437526E1;-3.186812973E1;-4.677871704E0;-2.589933395E1
1.762437526E1;-3.124033737E1;-4.129585266E0;-2.528098679E1
1.763437526E1;-2.936042404E1;-3.053249359E0;-2.725028610E1
1.764437526E1;-3.126106644E1;-3.006122589E0;-2.531658554E1
1.765437526E1;-3.189460373E1;-2.990413666E0;-2.467201233E1
1.766437526E1;-3.186582565E1;-4.676734924E0;-2.525897980E1
1.767437526E1;-3.190496445E1;-2.428684235E0;-2.468981171E1
1.768437526E1;-3.126911545E1;-2.443256378E0;-2.469402313E1
1.769437526E1;-3.123802567E1;-4.128448486E0;-2.464062881E1
1.770437526E1;-3.184740067E1;-5.801338196E0;-2.586373901E1
1.771437526E1;-3.127142715E1;-2.444393158E0;-2.533438110E1
1.772437526E1;-3.189921951E1;-2.992683411E0;-2.595272827E1
1.773437526E1;-3.060448074E1;-4.144157410E0;-2.528519821E1
1.774437526E1;-3.063212967E1;-3.024101257E0;-2.724186325E1
1.775437526E1;-3.250167465E1;-4.662162781E0;-2.525476837E1
1.776437526E1;-3.064249039E1;-2.462371826E0;-2.725965881E1
1.777437526E1;-3.061140060E1;-4.147560120E0;-2.720626831E1
1.778437526E1;-3.066207504E1;-1.905178070E0;-2.983888245E1
1.779437526E1;-2.998477554E1;-4.166671753E0;-2.977190399E1
1.780437526E1;-3.061601639E1;-4.149833679E0;-2.848698044E1
1.781437526E1;-2.999170303E1;-4.170082092E0;-3.169297028E1
1.782437526E1;-3.128757095E1;-2.452339172E0;-2.981687546E1
1.783437526E1;-2.938232803E1;-2.497196198E0;-3.046986389E1
1.784437526E1;-3.067937088E1;-1.346851349E0;-3.177774811E1
1.785437526E1;-3.066438675E1;-1.906311035E0;-3.047924042E1
1.786437526E1;-2.814863205E1;-8.445549011E-1;-3.245274734E1
1.787437526E1;-3.070470047E1;-2.256660461E-1;-3.309405899E1
1.788437526E1;-3.009419632E1;8.809585571E-1;-3.441457367E1
1.789437526E1;-3.007116318E1;-2.413711548E-1;-3.373862457E1
1.790437526E1;-3.012528610E1;2.566146851E0;-3.446796799E1
1.791437526E1;-2.952283859E1;4.235633850E0;-3.516593170E1
1.792437526E1;-3.018171310E1;5.372535706E0;-3.583766937E1
1.793437526E1;-2.765328598E1;5.873695374E0;-3.715302658E1
1.794437526E1;-2.829489517E1;6.452270508E0;-3.588589859E1
1.795437526E1;-2.769473648E1;8.120620728E0;-3.722421646E1
1.796437526E1;-2.960342789E1;8.730613708E0;-3.466795349E1
1.797437526E1;-2.710495377E1;1.035069656E1;-3.858032990E1
1.798437526E1;-2.710264969E1;1.035182953E1;-3.793997192E1
1.799437526E1;-2.586203384E1;1.200786972E1;-3.800178909E1
1.800437526E1;-2.651055527E1;1.258304596E1;-3.865573502E1
1.801437526E1;-2.335433578E1;1.363249588E1;-3.935274124E1
1.802437526E1;-2.209068680E1;1.416621399E1;-3.873860550E1
1.803437526E1;-2.341189194E1;1.700514984E1;-3.817881393E1
1.804437526E1;-2.341189194E1;1.700514984E1;-3.817881393E1
1.805437526E1;-1.897822189E1;1.746145630E1;-4.014716721E1
1.806437526E1;-1.897822189E1;1.746145630E1;-4.014716721E1
1.807437526E1;-1.896323776E1;1.690199661E1;-3.884865189E1
1.808437526E1;-1.771457291E1;1.799517441E1;-3.953302383E1
1.809437526E1;-1.647626114E1;1.965007782E1;-4.023520279E1
1.810437526E1;-1.521378708E1;1.961639023E1;-4.280504227E1
1.811437526E1;-1.492767715E1;1.896990204E1;-4.067930603E1
1.812437526E1;-1.493803787E1;1.953163528E1;-4.069710541E1
