"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.892353875E1;1.289333344E0;-1.279664397E0;8.940231323E0
1.892600146E1;1.325265646E0;-1.253314137E0;8.906694412E0
1.892843318E1;1.286937952E0;-1.236545801E0;8.889925957E0
1.893089588E1;1.274960518E0;-1.205404520E0;8.928254128E0
1.893335859E1;1.212678194E0;-1.207800031E0;8.873158455E0
1.893582125E1;1.215073347E0;-1.188636065E0;8.846807480E0
1.893828401E1;1.222259998E0;-1.150308490E0;8.724637985E0
1.894074667E1;1.236633062E0;-1.176658750E0;8.693497658E0
1.894320938E1;1.198305130E0;-1.212591052E0;8.731823921E0
1.894567208E1;1.164768696E0;-1.250918627E0;8.681519508E0
1.894813474E1;1.181536913E0;-1.236545801E0;8.621632576E0
1.895059745E1;1.150395632E0;-1.272477865E0;8.544977188E0
1.895306016E1;1.090508699E0;-1.325178385E0;8.547372818E0
1.895552286E1;1.033017159E0;-1.358715177E0;8.552164078E0
1.895799859E1;9.946896434E-1;-1.440161347E0;8.554559708E0
1.896046125E1;9.827122092E-1;-1.516816735E0;8.566535950E0
1.896292396E1;9.395936131E-1;-1.595867515E0;8.588096619E0
1.896538667E1;9.515710473E-1;-1.648568034E0;8.604864120E0
1.896784943E1;9.084523320E-1;-1.674918294E0;8.616841316E0
1.897031208E1;8.581474423E-1;-1.773132801E0;8.626422882E0
1.897277479E1;8.485653996E-1;-1.840206146E0;8.650378227E0
1.897523745E1;8.126332164E-1;-1.919256926E0;8.750988007E0
1.897770021E1;8.533564210E-1;-1.936025381E0;8.767757416E0
1.898016286E1;8.629382253E-1;-2.036635399E0;8.784524918E0
1.898262557E1;7.647235990E-1;-2.163595915E0;8.791710854E0
1.898508828E1;6.569271684E-1;-2.187550783E0;8.808480263E0
1.898756203E1;6.257858872E-1;-2.257019520E0;8.863575935E0
1.899002474E1;6.257858872E-1;-2.350443125E0;8.906694412E0
1.899248745E1;6.233903766E-1;-2.364815950E0;8.940231323E0
1.899495010E1;6.736955047E-1;-2.391166210E0;9.014491081E0
1.899741281E1;7.671191096E-1;-2.443866968E0;9.050423622E0
1.899987552E1;8.653337359E-1;-2.498962879E0;9.060005188E0
1.900233823E1;9.851076007E-1;-2.539685965E0;9.174987793E0
1.900480094E1;1.181536913E0;-2.522917747E0;9.191756248E0
1.900726359E1;1.313288212E0;-2.527708769E0;9.309135437E0
1.900972630E1;1.380361795E0;-2.537290573E0;9.318717003E0
1.901218901E1;1.519299507E0;-2.503753662E0;9.390581131E0
1.901465172E1;1.667819023E0;-2.498962879E0;9.467236519E0
1.901713078E1;1.749265194E0;-2.539685965E0;9.467236519E0
1.901959344E1;1.737287998E0;-2.532499552E0;9.488796234E0
1.902205615E1;1.770824671E0;-2.515731335E0;9.512750626E0
1.902451885E1;1.809152126E0;-2.467821836E0;9.472026825E0
1.902698156E1;1.809152126E0;-2.472612858E0;9.424118042E0
1.902944427E1;1.804361105E0;-2.489381075E0;9.443282127E0
1.903190698E1;1.770824671E0;-2.434284925E0;9.431303978E0
1.903436964E1;1.701355696E0;-2.422307491E0;9.316321373E0
1.903683234E1;1.641468763E0;-2.431889534E0;9.385789871E0
1.903929505E1;1.591163635E0;-2.391166210E0;9.369022369E0
1.904175776E1;1.540858746E0;-2.352838755E0;9.349858284E0
1.904422047E1;1.492949009E0;-2.297742844E0;9.328299522E0
1.904668255E1;1.509717464E0;-2.259414911E0;9.335485458E0
1.904914521E1;1.466598749E0;-2.185155153E0;9.337880135E0
1.905160792E1;1.509717464E0;-2.146827459E0;9.354649544E0
1.905407062E1;1.514508486E0;-2.125268221E0;9.366625786E0
1.905653333E1;1.548045158E0;-2.070172310E0;9.335485458E0
1.905899604E1;1.586372614E0;-1.988725901E0;9.373813629E0
1.906145875E1;1.619909525E0;-1.959980249E0;9.404953957E0
1.906392141E1;1.677401066E0;-1.921652555E0;9.383395195E0
1.906638411E1;1.715728521E0;-1.854579210E0;9.330694199E0
1.906884682E1;1.754056215E0;-1.825833559E0;9.371417046E0
1.907130333E1;1.797174931E0;-1.830624342E0;9.352252960E0
1.907376599E1;1.787592888E0;-1.751573563E0;9.321112633E0
1.907622870E1;1.794779539E0;-1.746782660E0;9.321112633E0
1.907869135E1;1.778010845E0;-1.720432401E0;9.323508263E0
1.908115411E1;1.780406475E0;-1.682104707E0;9.340276718E0
1.908361677E1;1.758847237E0;-1.679709196E0;9.316321373E0
1.908607948E1;1.732496977E0;-1.667731881E0;9.287575722E0
1.908854219E1;1.725310564E0;-1.679709196E0;9.313926697E0
1.909100490E1;1.813943148E0;-1.636590600E0;9.342671394E0
1.909346755E1;1.799570322E0;-1.559935331E0;9.419326782E0
1.909593026E1;1.847480059E0;-1.615031362E0;9.448073387E0
1.909839297E1;1.991208792E0;-1.586285591E0;9.488796234E0
1.910085568E1;2.058281898E0;-1.531189561E0;9.507959366E0
1.910329745E1;2.118169069E0;-1.466511607E0;9.563055038E0
1.910576016E1;2.259502172E0;-1.452138782E0;9.606174469E0
1.910822281E1;2.364903212E0;-1.442556858E0;9.625338554E0
1.911068552E1;2.439163208E0;-1.461720705E0;9.654084206E0
1.911314823E1;2.554146051E0;-1.394647241E0;9.570241928E0
1.911561094E1;2.626010418E0;-1.377879024E0;9.596591949E0
1.911807365E1;2.637987614E0;-1.397042751E0;9.639711380E0
1.912053635E1;2.640383244E0;-1.344342232E0;9.577427864E0
1.912299906E1;2.659547091E0;-1.308410168E0;9.565451622E0
1.912546172E1;2.669128895E0;-1.270082355E0;9.625338554E0
1.912792443E1;2.666733503E0;-1.306014657E0;9.582219124E0
1.913038714E1;2.635592461E0;-1.250918627E0;9.596591949E0
1.913286771E1;2.681106567E0;-1.243732095E0;9.673247337E0
1.913533042E1;2.664337873E0;-1.267686963E0;9.668457031E0
1.913779312E1;2.661942720E0;-1.224568367E0;9.670852661E0
1.914025578E1;2.666733503E0;-1.198218107E0;9.730739594E0
1.914271849E1;2.683501959E0;-1.195822597E0;9.840930939E0
1.914518120E1;2.645174265E0;-1.157494903E0;9.826558113E0
1.914764391E1;2.544564247E0;-1.162285924E0;9.855304718E0
1.915010661E1;2.503840923E0;-1.200613499E0;9.955914497E0
1.915256927E1;2.494259119E0;-1.174263239E0;9.936750412E0
1.915503198E1;2.424790144E0;-1.174263239E0;9.987054825E0
1.915749474E1;2.381671667E0;-1.133540154E0;1.008287430E1
1.915995740E1;2.427185774E0;-1.147912979E0;1.010682964E1
1.916242500E1;2.427185774E0;-1.088026047E0;1.005891991E1
1.916488771E1;2.408021927E0;-1.090421438E0;1.013317966E1
1.916735036E1;2.436767817E0;-1.071257710E0;1.012599277E1
1.916981307E1;2.453536034E0;-1.078444123E0;1.015473938E1
1.917227578E1;2.525400162E0;-1.025743604E0;1.011161995E1
1.917473849E1;2.551750660E0;-1.020952582E0;1.014036655E1
1.917720120E1;2.537377596E0;-9.778339863E-1;1.015234280E1
1.917966391E1;2.527795792E0;-1.016161799E0;1.011401653E1
1.918212656E1;2.465513468E0;-9.730430841E-1;1.007329178E1
1.918458927E1;2.431976795E0;-1.011370778E0;1.002777863E1
1.918705198E1;2.376880646E0;-1.016161799E0;9.982264519E0
1.918951469E1;2.312202692E0;-9.514837265E-1;9.958309174E0
1.919195109E1;2.293038845E0;-1.008975267E0;9.910400391E0
1.919441380E1;2.293038845E0;-1.037721038E0;9.943937302E0
1.919687646E1;2.290643454E0;-1.044907451E0;9.852908134E0
1.919933917E1;2.225965500E0;-1.083235145E0;9.852908134E0
1.920180188E1;2.163682938E0;-1.116771698E0;9.788229942E0
1.920426458E1;2.194824219E0;-1.155099511E0;9.718762398E0
1.920672729E1;2.130146503E0;-1.217381835E0;9.718762398E0
1.920919000E1;2.122959852E0;-1.265291452E0;9.704389572E0
1.921165266E1;2.146914721E0;-1.286850691E0;9.601383209E0
1.921411536E1;2.110982418E0;-1.351528764E0;9.634920120E0
1.921657807E1;2.094214201E0;-1.389856339E0;9.577427864E0
1.921904078E1;2.170869350E0;-1.464116096E0;9.548683167E0
1.922150339E1;2.187638044E0;-1.543166995E0;9.498377800E0
1.922396609E1;2.209197283E0;-1.531189561E0;9.522332191E0
1.922642875E1;2.264293194E0;-1.603053927E0;9.493587494E0
1.922889146E1;2.319389105E0;-1.686895609E0;9.472026825E0
1.923135417E1;2.331366539E0;-1.682104707E0;9.424118042E0
1.923381688E1;2.343343973E0;-1.761155605E0;9.462445259E0
1.923627958E1;2.333761930E0;-1.821042538E0;9.424118042E0
1.923874229E1;2.350530386E0;-1.833019972E0;9.419326782E0
1.924120495E1;2.288248062E0;-1.868952036E0;9.416931152E0
1.924366766E1;2.285852432E0;-1.907279730E0;9.378603935E0
1.924613036E1;2.276270390E0;-1.967166662E0;9.388186455E0
1.924859307E1;2.305016279E0;-1.971957684E0;9.325902939E0
1.925105656E1;2.331366539E0;-1.986330509E0;9.306738853E0
1.925351927E1;2.283457041E0;-1.967166662E0;9.313926697E0
1.925598193E1;2.290643454E0;-1.976748466E0;9.277994156E0
1.925844469E1;2.307411671E0;-1.993516922E0;9.323508263E0
1.926090734E1;2.300225496E0;-1.976748466E0;9.313926697E0
1.926337005E1;2.223569870E0;-1.945607185E0;9.254038811E0
1.926583276E1;2.178056002E0;-1.928838968E0;9.335485458E0
1.926829547E1;2.182847023E0;-1.928838968E0;9.311530113E0
1.927075812E1;2.146914721E0;-1.907279730E0;9.330694199E0
1.927322083E1;2.110982418E0;-1.873743057E0;9.318717003E0
1.927568354E1;2.120564461E0;-1.849788189E0;9.352252960E0
1.927814625E1;2.125355482E0;-1.730014205E0;9.361835480E0
1.928060734E1;2.108587027E0;-1.739596248E0;9.380999565E0
1.928307005E1;2.132541895E0;-1.710850477E0;9.433700562E0
1.928553271E1;2.168473959E0;-1.629404187E0;9.436095238E0
1.928799547E1;2.192428589E0;-1.607844830E0;9.409745216E0
1.929045812E1;2.173264980E0;-1.607844830E0;9.395372391E0
1.929292083E1;2.187638044E0;-1.545562506E0;9.364231110E0
1.929538354E1;2.247524738E0;-1.488070965E0;9.354649544E0
1.929784625E1;2.245129347E0;-1.466511607E0;9.428909302E0
1.930030891E1;2.290643454E0;-1.428184032E0;9.400163651E0
1.930277161E1;2.314598322E0;-1.397042751E0;9.404953957E0
1.930523432E1;2.269084215E0;-1.392251849E0;9.388186455E0
1.930769703E1;2.276270390E0;-1.325178385E0;9.419326782E0
1.931016125E1;2.230756521E0;-1.306014657E0;9.436095238E0
1.931262396E1;2.218778849E0;-1.255709529E0;9.440886497E0
1.931508661E1;2.168473959E0;-1.238941193E0;9.503169060E0
1.931754938E1;2.125355482E0;-1.203009009E0;9.589406013E0
1.932001203E1;2.161287785E0;-1.152704000E0;9.615756035E0
1.932247474E1;2.180451393E0;-1.140726566E0;9.613361359E0
1.932493745E1;2.225965500E0;-1.121562719E0;9.701992989E0
1.932740016E1;2.269084215E0;-1.109585404E0;9.678038597E0
1.932986281E1;2.254711151E0;-1.083235145E0;9.675642967E0
1.933232552E1;2.228360891E0;-1.028139114E0;9.694807053E0
1.933478823E1;2.254711151E0;-1.016161799E0;9.697202682E0
1.933725094E1;2.290643454E0;-1.042511940E0;9.630128860E0
1.933971464E1;2.319389105E0;-1.025743604E0;9.642106056E0
1.934217734E1;2.321784735E0;-9.395064116E-1;9.654084206E0
1.934464000E1;2.419999123E0;-9.131561518E-1;9.584615707E0
1.934710271E1;2.448745012E0;-9.179471731E-1;9.546287537E0
1.934956542E1;2.475095272E0;-8.987832069E-1;9.503169060E0
1.935202812E1;2.479886293E0;-9.011787176E-1;9.436095238E0
1.935449083E1;2.403230906E0;-8.772239685E-1;9.436095238E0
1.935695354E1;2.331366539E0;-9.299244881E-1;9.340276718E0
1.935941620E1;2.242733955E0;-8.796193600E-1;9.426513672E0
1.936187891E1;2.134937286E0;-8.724329472E-1;9.416931152E0
1.936434161E1;2.079841137E0;-9.131561518E-1;9.323508263E0
1.936680432E1;2.010372400E0;-9.083651304E-1;9.371417046E0
1.936929172E1;2.010372400E0;-9.730430841E-1;9.407349586E0
1.937175443E1;1.943299055E0;-1.008975267E0;9.462445259E0
1.937421708E1;1.933717251E0;-9.754385948E-1;9.522332191E0
1.937667979E1;1.936112642E0;-1.013766289E0;9.512750626E0
1.937914250E1;1.950485468E0;-1.037721038E0;9.531914711E0
1.938160521E1;2.005581379E0;-1.085630655E0;9.610964775E0
1.938406792E1;2.067863941E0;-1.102398872E0;9.598988533E0
1.938653063E1;2.127750874E0;-1.104794383E0;9.594197273E0
1.938899328E1;2.163682938E0;-1.109585404E0;9.651688576E0
1.939145599E1;2.168473959E0;-1.176658750E0;9.651688576E0
1.939391870E1;2.142123699E0;-1.222172856E0;9.606174469E0
1.939638141E1;2.149310112E0;-1.243732095E0;9.613361359E0
1.939884375E1;2.125355482E0;-1.306014657E0;9.577427864E0
1.940130646E1;2.161287785E0;-1.317991972E0;9.565451622E0
1.940376911E1;2.204406261E0;-1.349133253E0;9.644502640E0
1.940623182E1;2.242733955E0;-1.365901470E0;9.663666725E0
1.940869453E1;2.271479607E0;-1.437765837E0;9.644502640E0
1.941115724E1;2.319389105E0;-1.507234693E0;9.735529900E0
1.941361995E1;2.331366539E0;-1.545562506E0;9.781044006E0
1.941608266E1;2.431976795E0;-1.535980463E0;9.785835266E0
1.941854531E1;2.396044493E0;-1.540771484E0;9.850513458E0
1.942100802E1;2.350530386E0;-1.591076493E0;9.840930939E0
1.942347073E1;2.352926016E0;-1.627008796E0;9.833745003E0
1.942593344E1;2.405626535E0;-1.638986111E0;9.800208092E0
1.942834906E1;2.345739365E0;-1.662940860E0;9.800208092E0
1.943081177E1;2.309807301E0;-1.660545349E0;9.721157074E0
1.943327443E1;2.293038845E0;-1.641381621E0;9.673247337E0
1.943573714E1;2.261897802E0;-1.667731881E0;9.749903679E0
1.943819984E1;2.314598322E0;-1.662940860E0;9.737925529E0
1.944066255E1;2.305016279E0;-1.672522783E0;9.692411423E0
1.944312526E1;2.283457041E0;-1.698873162E0;9.620547295E0
1.944558797E1;2.307411671E0;-1.679709196E0;9.610964775E0
1.944805062E1;2.316993713E0;-1.667731881E0;9.630128860E0
1.945051333E1;2.305016279E0;-1.638986111E0;9.606174469E0
1.945297604E1;2.221174479E0;-1.588681102E0;9.594197273E0
1.945543875E1;2.151705742E0;-1.562330723E0;9.587010384E0
1.945793833E1;2.103796244E0;-1.612635851E0;9.567846298E0
1.946040104E1;2.082236767E0;-1.569517255E0;9.524727821E0
1.946286375E1;2.036722660E0;-1.535980463E0;9.455259323E0
1.946532646E1;2.046304703E0;-1.569517255E0;9.443282127E0
1.946778917E1;2.024745226E0;-1.581494570E0;9.462445259E0
1.947025182E1;2.019954443E0;-1.521607637E0;9.436095238E0
1.947271453E1;2.031931639E0;-1.509630203E0;9.390581131E0
1.947517724E1;2.029536247E0;-1.504839420E0;9.402558327E0
1.947763995E1;2.067863941E0;-1.516816735E0;9.383395195E0
1.948010260E1;2.058281898E0;-1.533584952E0;9.378603935E0
1.948256531E1;2.060677528E0;-1.495257378E0;9.404953957E0
1.948502802E1;2.027140617E0;-1.471302629E0;9.385789871E0
1.948748010E1;1.991208792E0;-1.497652888E0;9.388186455E0
1.948994281E1;2.010372400E0;-1.524003148E0;9.390581131E0
1.949240547E1;1.979231119E0;-1.456929803E0;9.364231110E0
1.949486818E1;1.969649315E0;-1.485675454E0;9.426513672E0
1.949733088E1;2.005581379E0;-1.533584952E0;9.457653999E0
1.949979359E1;1.998394966E0;-1.509630203E0;9.517540932E0
1.950225630E1;2.058281898E0;-1.476093650E0;9.539101601E0
1.950471901E1;2.046304703E0;-1.456929803E0;9.572637558E0
1.950718167E1;2.118169069E0;-1.444952369E0;9.575033188E0
1.950964438E1;2.168473959E0;-1.471302629E0;9.543891907E0
1.951210708E1;2.237942934E0;-1.430579543E0;9.615756035E0
1.951456979E1;2.283457041E0;-1.428184032E0;9.582219124E0
1.951702953E1;2.331366539E0;-1.399438262E0;9.515146255E0
1.951949219E1;2.343343973E0;-1.373088002E0;9.529519081E0
1.952195490E1;2.343343973E0;-1.382669926E0;9.536705017E0
1.952441760E1;2.249920130E0;-1.344342232E0;9.460050583E0
1.952688031E1;2.173264980E0;-1.356319666E0;9.460050583E0
1.952934302E1;2.094214201E0;-1.344342232E0;9.409745216E0
1.953180573E1;2.039118290E0;-1.306014657E0;9.397767067E0
1.953426844E1;2.031931639E0;-1.270082355E0;9.359439850E0
1.953673109E1;1.972044706E0;-1.274873376E0;9.385789871E0
1.953919380E1;1.957671881E0;-1.317991972E0;9.412139893E0
1.954165651E1;1.938508272E0;-1.296432614E0;9.421722412E0
1.954411922E1;2.010372400E0;-1.272477865E0;9.431303978E0
1.954658271E1;2.019954443E0;-1.212591052E0;9.517540932E0
1.954904542E1;2.039118290E0;-1.181449771E0;9.507959366E0
1.955150807E1;2.017559052E0;-1.238941193E0;9.493587494E0
1.955397078E1;1.974440098E0;-1.203009009E0;9.484004974E0
1.955643349E1;2.022350073E0;-1.214986324E0;9.481609344E0
1.955889620E1;2.000790358E0;-1.224568367E0;9.474423409E0
1.956135891E1;1.948089838E0;-1.212591052E0;9.426513672E0
1.956382161E1;1.895389557E0;-1.258105040E0;9.407349586E0
1.956628427E1;1.849875450E0;-1.258105040E0;9.395372391E0
1.956874698E1;1.825920820E0;-1.260500550E0;9.431303978E0
1.957120969E1;1.821129799E0;-1.253314137E0;9.345067024E0
1.957367240E1;1.833106995E0;-1.277268887E0;9.380999565E0
1.957613474E1;1.816338778E0;-1.260500550E0;9.488796234E0
1.957859745E1;1.811547756E0;-1.279664397E0;9.433700562E0
1.958106010E1;1.792383909E0;-1.313200951E0;9.476818085E0
1.958352281E1;1.758847237E0;-1.306014657E0;9.450468063E0
1.958598552E1;1.749265194E0;-1.317991972E0;9.529519081E0
1.958844828E1;1.739683390E0;-1.334760427E0;9.582219124E0
1.959091094E1;1.801965714E0;-1.308410168E0;9.673247337E0
1.959337365E1;1.792383909E0;-1.317991972E0;9.601383209E0
1.959583630E1;1.835502386E0;-1.327573895E0;9.613361359E0
1.959829901E1;1.816338778E0;-1.320387483E0;9.606174469E0
1.960076172E1;1.857061625E0;-1.346737742E0;9.567846298E0
1.960322443E1;1.854666471E0;-1.322782993E0;9.649292946E0
1.960570443E1;1.904971361E0;-1.284455299E0;9.685225487E0
1.960816708E1;1.904971361E0;-1.361110568E0;9.630128860E0
1.961062979E1;1.924135208E0;-1.365901470E0;9.685225487E0
1.961309250E1;1.885807514E0;-1.325178385E0;9.673247337E0
1.961555521E1;1.842689037E0;-1.303619146E0;9.697202682E0
1.961801792E1;1.861852646E0;-1.361110568E0;9.728343010E0
1.962048063E1;1.833106995E0;-1.370692492E0;9.766671181E0
1.962294333E1;1.845084429E0;-1.349133253E0;9.773858070E0
1.962540599E1;1.751660824E0;-1.337155819E0;9.828954697E0
1.962786875E1;1.770824671E0;-1.327573895E0;9.800208092E0
1.963033141E1;1.732496977E0;-1.382669926E0;9.826558113E0
1.963279411E1;1.682191849E0;-1.389856339E0;9.896027565E0
1.963524000E1;1.682191849E0;-1.387460828E0;9.884050369E0
1.963770271E1;1.691773653E0;-1.339551210E0;9.903213501E0
1.964016536E1;1.615118504E0;-1.385065317E0;9.852908134E0
1.964262807E1;1.634282112E0;-1.401833773E0;9.864886284E0
1.964509078E1;1.665423393E0;-1.392251849E0;9.821766853E0
1.964755354E1;1.655841589E0;-1.375483513E0;9.824163437E0
1.965001620E1;1.677401066E0;-1.351528764E0;9.843326569E0
1.965247891E1;1.718123913E0;-1.382669926E0;9.745112419E0
1.965494156E1;1.725310564E0;-1.413811088E0;9.764276505E0
1.965740427E1;1.739683390E0;-1.423393011E0;9.697202682E0
1.965986698E1;1.672610044E0;-1.449743271E0;9.675642967E0
1.966232969E1;1.564813375E0;-1.512025714E0;9.733134270E0
1.966479234E1;1.483367205E0;-1.509630203E0;9.646897316E0
1.966725505E1;1.485762596E0;-1.600658536E0;9.548683167E0
1.966971771E1;1.490553617E0;-1.615031362E0;9.500773430E0
1.967218042E1;1.560022354E0;-1.574308276E0;9.469632149E0
1.967464313E1;1.629491568E0;-1.593472004E0;9.404953957E0
1.967710583E1;1.665423393E0;-1.643777132E0;9.464840889E0
1.967956854E1;1.730101347E0;-1.689291120E0;9.445676804E0
1.968203125E1;1.742079020E0;-1.706059456E0;9.361835480E0
1.968449391E1;1.698960304E0;-1.734805226E0;9.457653999E0
1.968695661E1;1.751660824E0;-1.679709196E0;9.484004974E0
1.968941932E1;1.739683390E0;-1.734805226E0;9.378603935E0
1.969188203E1;1.799570322E0;-1.727618814E0;9.407349586E0
1.969434318E1;1.890598536E0;-1.722827911E0;9.345067024E0
1.969680588E1;1.962462902E0;-1.818646908E0;9.309135437E0
1.969926854E1;2.007977009E0;-1.777923822E0;9.287575722E0
1.970173125E1;2.051095486E0;-1.701268435E0;9.239665985E0
1.970419396E1;1.988813162E0;-1.768342018E0;9.244457245E0
1.970665667E1;1.976835728E0;-1.753969073E0;9.201337814E0
1.970911938E1;2.029536247E0;-1.751573563E0;9.112706184E0
1.971158208E1;1.995999575E0;-1.737200737E0;9.088750839E0
1.971404474E1;1.998394966E0;-1.739596248E0;9.074378014E0
1.971650745E1;1.948089838E0;-1.773132801E0;9.009699821E0
1.971897016E1;1.881016731E0;-1.751573563E0;8.992932320E0
1.972143286E1;1.830711365E0;-1.713245988E0;8.937836647E0
1.972389292E1;1.825920820E0;-1.720432401E0;9.024073601E0
1.972635562E1;1.837898016E0;-1.718036890E0;9.021677017E0
1.972881828E1;1.830711365E0;-1.662940860E0;9.033655167E0
1.973128099E1;1.835502386E0;-1.670127392E0;9.093542099E0
1.973374370E1;1.813943148E0;-1.610240340E0;9.100728035E0
1.973620641E1;1.852270842E0;-1.607844830E0;9.117496490E0
1.973866911E1;1.902575970E0;-1.576703668E0;9.153429031E0
1.974113182E1;1.921739817E0;-1.550353408E0;9.198943138E0
1.974359448E1;1.809152126E0;-1.562330723E0;9.131869316E0
1.974605719E1;1.859457254E0;-1.526398659E0;9.163011551E0
1.974851990E1;1.835502386E0;-1.478489041E0;9.153429031E0
1.975098260E1;1.773220062E0;-1.411415577E0;9.174987793E0
1.975344547E1;1.746869802E0;-1.385065317E0;9.177383423E0
1.975590818E1;1.768429279E0;-1.363506079E0;9.249248505E0
1.975837083E1;1.744474173E0;-1.387460828E0;9.275598526E0
1.976083354E1;1.708542109E0;-1.368296981E0;9.342671394E0
1.976329625E1;1.686982870E0;-1.289246202E0;9.328299522E0
1.976575896E1;1.629491568E0;-1.284455299E0;9.476818085E0
1.976822167E1;1.622304916E0;-1.241336584E0;9.551077843E0
1.977068438E1;1.627095938E0;-1.198218107E0;9.598988533E0
1.977314703E1;1.627095938E0;-1.128749251E0;9.620547295E0
1.977560974E1;1.641468763E0;-1.088026047E0;9.606174469E0
1.977807245E1;1.641468763E0;-1.088026047E0;9.706784248E0
1.978053516E1;1.581581593E0;-1.044907451E0;9.687620163E0
1.978300312E1;1.576790810E0;-9.610657692E-1;9.682828903E0
1.978546583E1;1.595954657E0;-9.275289774E-1;9.759485245E0
1.978792854E1;1.603141308E0;-9.275289774E-1;9.785835266E0
1.979039120E1;1.636677742E0;-8.892014027E-1;9.793021202E0
1.979285391E1;1.610327482E0;-8.580601215E-1;9.788229942E0
1.979531661E1;1.545649767E0;-8.005685806E-1;9.860095024E0
1.979777932E1;1.543254137E0;-7.622410059E-1;9.843326569E0
1.980024203E1;1.516903877E0;-6.903766394E-1;9.939146042E0
1.980270469E1;1.476180792E0;-6.879811287E-1;1.001580143E1
1.980516740E1;1.437852859E0;-5.873710513E-1;1.006131554E1
1.980763010E1;1.334847450E0;-5.202976465E-1;1.012599277E1
1.981009281E1;1.289333344E0;-4.675971270E-1;1.024337101E1
1.981255620E1;1.193514109E0;-4.125010967E-1;1.027211761E1
1.981501891E1;1.116858959E0;-3.358458281E-1;1.036314487E1
1.981748156E1;1.088113308E0;-2.088854313E-1;1.043500996E1
1.981994427E1;1.025830746E0;-2.088854313E-1;1.059550762E1
1.982240698E1;1.004271507E0;-9.629791975E-2;1.059311104E1
1.982486969E1;1.088113308E0;-5.557480454E-2;1.059550762E1
1.982733240E1;1.116858959E0;-2.682906389E-2;1.059790230E1
